ticket_id,date,ticket_age_days,priority,assigned_engineer_load,past_sla_breaches,avg_resolution_time,reopen_count,customer_escalations,weekend_flag,workload_trend_7d,resolution_delay_trend,risk_label
TKT_0081,2025-12-27 14:18:56.096514,39,High,16,0,1.6511365890773697,0,1,1,0.12343813369411205,0.04364730844539849,1
TKT_0081,2025-12-28 14:18:56.096514,56,High,8,0,1.6511365890773697,0,0,1,-0.2445895791481567,0.3135278841635731,1
TKT_0081,2025-12-29 14:18:56.096514,46,High,9,0,1.6511365890773697,0,0,0,-0.498977700405552,0.3001819443143256,1
TKT_0081,2025-12-30 14:18:56.096514,51,High,13,0,1.6511365890773697,0,0,0,-0.172749692094183,-0.010262399471110684,0
TKT_0081,2025-12-31 14:18:56.096514,46,High,13,0,1.6511365890773697,0,0,0,0.08153047427711058,-0.13178639766578998,0
TKT_0081,2026-01-01 14:18:56.096514,13,High,5,0,1.6511365890773697,0,0,0,0.47403122497206385,0.6114540034548392,1
TKT_0081,2026-01-02 14:18:56.096514,54,High,3,0,1.6511365890773697,0,0,0,-0.07604382053673808,0.06053291785164777,0
TKT_0081,2026-01-03 14:18:56.096514,7,High,19,0,1.6511365890773697,0,0,1,0.07209981697162504,0.5530135589879255,1
TKT_0081,2026-01-04 14:18:56.096514,56,High,19,0,1.6511365890773697,0,0,1,-0.038229633603721,0.6103463463086554,1
TKT_0081,2026-01-05 14:18:56.096514,54,High,19,0,1.6511365890773697,0,0,0,-0.14456331927546862,-0.04848696032359917,1
TKT_0082,2025-12-07 14:18:56.096514,30,Medium,17,0,3.203105671264823,2,0,1,-0.4900402587956967,0.6371124939214721,0
TKT_0082,2025-12-08 14:18:56.096514,42,Medium,13,0,3.203105671264823,2,0,0,-0.2535220904232638,-0.29099433573552475,0
TKT_0082,2025-12-09 14:18:56.096514,20,Medium,16,0,3.203105671264823,2,0,0,0.11216622072314564,-0.13345441140619868,0
TKT_0082,2025-12-10 14:18:56.096514,34,Medium,13,0,3.203105671264823,2,0,0,0.10138422276873094,0.4897282618079623,0
TKT_0082,2025-12-11 14:18:56.096514,4,Medium,19,0,3.203105671264823,2,0,0,0.031823510810805145,-0.23787422927990426,0
TKT_0082,2025-12-12 14:18:56.096514,9,Medium,24,0,3.203105671264823,2,0,0,0.38171267146529697,0.3395620980339606,0
TKT_0082,2025-12-13 14:18:56.096514,56,Medium,23,0,3.203105671264823,2,0,1,-0.33286758268641226,0.3984804678148874,0
TKT_0082,2025-12-14 14:18:56.096514,15,Medium,7,0,3.203105671264823,2,0,1,-0.17770252659709151,0.2578026812091469,0
TKT_0082,2025-12-15 14:18:56.096514,6,Medium,13,0,3.203105671264823,2,0,0,0.0341898918086192,0.3789030208597069,0
TKT_0082,2025-12-16 14:18:56.096514,38,Medium,4,0,3.203105671264823,2,0,0,-0.08723692725120635,0.46424562085238014,0
TKT_0082,2025-12-17 14:18:56.096514,3,Medium,12,0,3.203105671264823,2,0,0,0.3675572874455385,-0.2568722117811713,0
TKT_0082,2025-12-18 14:18:56.096514,38,Medium,8,0,3.203105671264823,2,1,0,-0.44586559159767924,0.296856860784491,0
TKT_0082,2025-12-19 14:18:56.096514,21,Medium,17,0,3.203105671264823,2,0,0,0.4595725876290657,0.2921232363510185,0
TKT_0082,2025-12-20 14:18:56.096514,38,Medium,12,0,3.203105671264823,2,0,1,0.23795312025293847,0.46727830105364826,0
TKT_0082,2025-12-21 14:18:56.096514,1,Medium,3,0,3.203105671264823,2,0,1,0.12313292075268478,0.19458977800981375,0
TKT_0082,2025-12-22 14:18:56.096514,19,Medium,13,0,3.203105671264823,2,0,0,0.0435939684651695,0.16798536610394194,0
TKT_0082,2025-12-23 14:18:56.096514,23,Medium,7,0,3.203105671264823,2,0,0,-0.12180531691891971,0.4100293476752291,0
TKT_0082,2025-12-24 14:18:56.096514,33,Medium,18,0,3.203105671264823,2,0,0,0.4582511722325032,-0.208988193117483,0
TKT_0082,2025-12-25 14:18:56.096514,38,Medium,22,0,3.203105671264823,2,0,0,0.20511314663899494,0.5502987365717917,0
TKT_0082,2025-12-26 14:18:56.096514,15,Medium,13,0,3.203105671264823,2,1,0,0.09029907175559959,0.3300071354465232,0
TKT_0082,2025-12-27 14:18:56.096514,14,Medium,6,0,3.203105671264823,2,0,1,-0.27512490819430413,-0.02845523133156086,0
TKT_0082,2025-12-28 14:18:56.096514,43,Medium,24,0,3.203105671264823,2,0,1,0.35614615028628727,-0.012868162812856687,0
TKT_0082,2025-12-29 14:18:56.096514,31,Medium,1,0,3.203105671264823,2,0,0,0.39438307637185577,-0.2901392716628605,0
TKT_0082,2025-12-30 14:18:56.096514,52,Medium,13,0,3.203105671264823,2,0,0,-0.33895378503931994,0.021021526274466684,0
TKT_0082,2025-12-31 14:18:56.096514,35,Medium,15,0,3.203105671264823,2,0,0,0.27676827135007287,0.32584666605061,0
TKT_0082,2026-01-01 14:18:56.096514,35,Medium,9,0,3.203105671264823,2,0,0,0.20018825929405304,0.24773990946913688,0
TKT_0082,2026-01-02 14:18:56.096514,52,Medium,4,0,3.203105671264823,2,0,0,-0.026080239088808077,-0.10629970721429799,0
TKT_0082,2026-01-03 14:18:56.096514,50,Medium,9,0,3.203105671264823,2,0,1,0.4112561518342881,0.10375661047834656,0
TKT_0082,2026-01-04 14:18:56.096514,34,Medium,11,0,3.203105671264823,2,0,1,0.37118704635031774,0.44831880112249084,0
TKT_0082,2026-01-05 14:18:56.096514,48,Medium,23,0,3.203105671264823,2,0,0,0.25187624436919087,-0.15993544064106352,0
TKT_0083,2025-12-07 14:18:56.096514,36,Low,20,2,9.361687242311413,0,0,1,-0.3272103481175368,0.05764054958891135,0
TKT_0083,2025-12-08 14:18:56.096514,39,Low,8,2,9.361687242311413,0,0,0,-0.4762232976981138,0.09691192398669529,0
TKT_0083,2025-12-09 14:18:56.096514,17,Low,22,2,9.361687242311413,0,0,0,-0.2916730531399603,0.2246884120934774,0
TKT_0083,2025-12-10 14:18:56.096514,46,Low,15,2,9.361687242311413,0,0,0,-0.2801170102926509,0.06831038208673174,0
TKT_0083,2025-12-11 14:18:56.096514,52,Low,9,2,9.361687242311413,0,1,0,0.21726352535792715,0.46461873401361836,0
TKT_0083,2025-12-12 14:18:56.096514,43,Low,1,2,9.361687242311413,0,0,0,-0.014944669044034797,-0.043706837705392354,0
TKT_0083,2025-12-13 14:18:56.096514,58,Low,22,2,9.361687242311413,0,0,1,0.39145387314474933,0.5476811979622167,0
TKT_0083,2025-12-14 14:18:56.096514,50,Low,5,2,9.361687242311413,0,0,1,-0.1377045674104317,0.01860437128265441,0
TKT_0083,2025-12-15 14:18:56.096514,57,Low,7,2,9.361687242311413,0,0,0,0.10001447748063552,-0.11918152099760498,0
TKT_0083,2025-12-16 14:18:56.096514,15,Low,10,2,9.361687242311413,0,0,0,0.2306369212628775,0.5325283487923822,0
TKT_0083,2025-12-17 14:18:56.096514,58,Low,10,2,9.361687242311413,0,0,0,0.01247470411951701,0.4121180563341353,0
TKT_0083,2025-12-18 14:18:56.096514,27,Low,9,2,9.361687242311413,0,0,0,-0.24096078987948533,-0.23024298768798984,0
TKT_0083,2025-12-19 14:18:56.096514,22,Low,23,2,9.361687242311413,0,0,0,-0.24359284181131002,0.42770951840723764,0
TKT_0083,2025-12-20 14:18:56.096514,17,Low,20,2,9.361687242311413,0,0,1,0.24856471845362682,0.1371242737400124,0
TKT_0083,2025-12-21 14:18:56.096514,20,Low,12,2,9.361687242311413,0,0,1,-0.21472200305912026,0.1759266973649633,0
TKT_0083,2025-12-22 14:18:56.096514,59,Low,13,2,9.361687242311413,0,0,0,0.23164590391988804,0.13944822329292034,0
TKT_0083,2025-12-23 14:18:56.096514,22,Low,2,2,9.361687242311413,0,0,0,-0.42879328245876747,0.4986873709303625,0
TKT_0083,2025-12-24 14:18:56.096514,54,Low,10,2,9.361687242311413,0,0,0,-0.2753612235708909,0.5111060402001595,0
TKT_0083,2025-12-25 14:18:56.096514,53,Low,21,2,9.361687242311413,0,0,0,-0.4675398582377236,0.4445568571045793,0
TKT_0083,2025-12-26 14:18:56.096514,46,Low,4,2,9.361687242311413,0,0,0,-0.056924067066551176,-0.1342509846115451,0
TKT_0083,2025-12-27 14:18:56.096514,7,Low,16,2,9.361687242311413,0,0,1,0.3327750312273491,0.026320257321592655,0
TKT_0083,2025-12-28 14:18:56.096514,35,Low,17,2,9.361687242311413,0,0,1,0.15937518741949286,0.016747183257435017,0
TKT_0083,2025-12-29 14:18:56.096514,41,Low,6,2,9.361687242311413,0,0,0,0.3978833777644819,-0.05742279710206338,0
TKT_0083,2025-12-30 14:18:56.096514,14,Low,14,2,9.361687242311413,0,1,0,0.07848235973085893,0.06577151896302197,0
TKT_0083,2025-12-31 14:18:56.096514,18,Low,14,2,9.361687242311413,0,0,0,-0.40512928732482023,0.6968488878594199,0
TKT_0083,2026-01-01 14:18:56.096514,10,Low,24,2,9.361687242311413,0,0,0,-0.1275310610878917,0.15573581400848474,0
TKT_0083,2026-01-02 14:18:56.096514,33,Low,4,2,9.361687242311413,0,0,0,-0.4749848481091459,0.3038779896240879,0
TKT_0083,2026-01-03 14:18:56.096514,23,Low,11,2,9.361687242311413,0,0,1,0.356568196489899,0.1820935187947143,0
TKT_0083,2026-01-04 14:18:56.096514,24,Low,11,2,9.361687242311413,0,0,1,-0.007921813464353944,0.09394426469058464,0
TKT_0083,2026-01-05 14:18:56.096514,27,Low,20,2,9.361687242311413,0,0,0,0.25212283824862736,-0.22087071052531632,0
TKT_0084,2025-12-07 14:18:56.096514,21,Medium,22,1,2.5722966720140317,2,0,1,-0.17864889981027876,0.4246091935883172,0
TKT_0084,2025-12-08 14:18:56.096514,16,Medium,1,1,2.5722966720140317,2,0,0,-0.46939450366309576,-0.01668866462615154,0
TKT_0084,2025-12-09 14:18:56.096514,19,Medium,21,1,2.5722966720140317,2,0,0,-0.31396593862872135,0.6345369816412032,0
TKT_0084,2025-12-10 14:18:56.096514,41,Medium,8,1,2.5722966720140317,2,0,0,-0.24779994938308714,-0.03948255456403099,0
TKT_0084,2025-12-11 14:18:56.096514,17,Medium,1,1,2.5722966720140317,2,0,0,0.4483093804303666,-0.07518710048981542,0
TKT_0084,2025-12-12 14:18:56.096514,32,Medium,16,1,2.5722966720140317,2,0,0,-0.06630306689304044,-0.09772681825796964,0
TKT_0084,2025-12-13 14:18:56.096514,30,Medium,16,1,2.5722966720140317,2,0,1,-0.19904228444132754,0.4489176404785196,0
TKT_0084,2025-12-14 14:18:56.096514,13,Medium,12,1,2.5722966720140317,2,0,1,0.45904399687140773,0.20240279348012674,0
TKT_0084,2025-12-15 14:18:56.096514,3,Medium,9,1,2.5722966720140317,2,0,0,0.2224334230224131,-0.21495637869392886,0
TKT_0084,2025-12-16 14:18:56.096514,46,Medium,9,1,2.5722966720140317,2,0,0,0.2161276404767375,0.04443828842851,0
TKT_0084,2025-12-17 14:18:56.096514,9,Medium,5,1,2.5722966720140317,2,0,0,0.17166605720947048,-0.10381939306202131,0
TKT_0084,2025-12-18 14:18:56.096514,58,Medium,22,1,2.5722966720140317,2,0,0,0.26364703252321986,-0.20304860737328528,0
TKT_0084,2025-12-19 14:18:56.096514,26,Medium,21,1,2.5722966720140317,2,0,0,-0.433202922737828,0.6423435076713575,0
TKT_0084,2025-12-20 14:18:56.096514,39,Medium,23,1,2.5722966720140317,2,0,1,-0.20872747774426303,0.07240066603535616,0
TKT_0084,2025-12-21 14:18:56.096514,38,Medium,3,1,2.5722966720140317,2,0,1,0.14436570049256736,0.457509822818506,0
TKT_0084,2025-12-22 14:18:56.096514,35,Medium,3,1,2.5722966720140317,2,0,0,0.20561980418014403,0.2773417251963703,0
TKT_0084,2025-12-23 14:18:56.096514,35,Medium,13,1,2.5722966720140317,2,0,0,0.22202114336002898,0.36647019605370507,0
TKT_0084,2025-12-24 14:18:56.096514,4,Medium,18,1,2.5722966720140317,2,0,0,-0.39324366950558687,0.5166205040921366,0
TKT_0084,2025-12-25 14:18:56.096514,26,Medium,6,1,2.5722966720140317,2,0,0,-0.1569845234994034,-0.11575052550556658,0
TKT_0084,2025-12-26 14:18:56.096514,38,Medium,21,1,2.5722966720140317,2,1,0,-0.30035135804397695,-0.24012537327861433,0
TKT_0084,2025-12-27 14:18:56.096514,37,Medium,21,1,2.5722966720140317,2,0,1,0.29665673499114287,-0.25623415280168144,0
TKT_0084,2025-12-28 14:18:56.096514,7,Medium,14,1,2.5722966720140317,2,0,1,0.2719644343498835,-0.2615743543609414,0
TKT_0084,2025-12-29 14:18:56.096514,40,Medium,1,1,2.5722966720140317,2,0,0,0.022697264638369963,0.25003874099860396,0
TKT_0084,2025-12-30 14:18:56.096514,22,Medium,20,1,2.5722966720140317,2,0,0,0.17699960536578585,0.37504662228991986,0
TKT_0084,2025-12-31 14:18:56.096514,47,Medium,14,1,2.5722966720140317,2,0,0,-0.006756504066552704,0.5573278235335528,0
TKT_0084,2026-01-01 14:18:56.096514,11,Medium,8,1,2.5722966720140317,2,0,0,-0.21289088907243026,-0.1953621930723744,0
TKT_0084,2026-01-02 14:18:56.096514,54,Medium,4,1,2.5722966720140317,2,0,0,0.10610959985297308,0.6495374371136517,0
TKT_0084,2026-01-03 14:18:56.096514,17,Medium,12,1,2.5722966720140317,2,0,1,0.006501201036925308,-0.21418922829056114,0
TKT_0084,2026-01-04 14:18:56.096514,57,Medium,18,1,2.5722966720140317,2,0,1,0.253503901107308,0.22510239814224403,0
TKT_0084,2026-01-05 14:18:56.096514,16,Medium,18,1,2.5722966720140317,2,0,0,0.12216692417360775,0.28522032939095526,0
TKT_0085,2025-12-07 14:18:56.096514,19,Low,13,1,3.736990066085532,0,0,1,-0.3997681218237139,0.6321617192136324,0
TKT_0085,2025-12-08 14:18:56.096514,51,Low,18,1,3.736990066085532,0,0,0,-0.11270882632467005,0.3002025470925807,0
TKT_0085,2025-12-09 14:18:56.096514,24,Low,3,1,3.736990066085532,0,0,0,-0.44451605793208937,-0.015459389727943862,0
TKT_0085,2025-12-10 14:18:56.096514,2,Low,13,1,3.736990066085532,0,0,0,0.35548595469595756,-0.20810390792289374,0
TKT_0085,2025-12-11 14:18:56.096514,30,Low,19,1,3.736990066085532,0,0,0,0.1122090632572158,-0.14711288435200182,0
TKT_0085,2025-12-12 14:18:56.096514,49,Low,10,1,3.736990066085532,0,0,0,-0.37214618209130446,0.012405897679631794,0
TKT_0085,2025-12-13 14:18:56.096514,24,Low,15,1,3.736990066085532,0,0,1,0.2898681073797429,0.35623989324835864,0
TKT_0085,2025-12-14 14:18:56.096514,38,Low,4,1,3.736990066085532,0,0,1,-0.02619156503986131,0.1145208293901811,0
TKT_0085,2025-12-15 14:18:56.096514,37,Low,11,1,3.736990066085532,0,0,0,-0.06639396659046493,0.506899347919689,0
TKT_0085,2025-12-16 14:18:56.096514,25,Low,18,1,3.736990066085532,0,0,0,0.03561478187433187,-0.23977963555476373,0
TKT_0085,2025-12-17 14:18:56.096514,50,Low,12,1,3.736990066085532,0,0,0,0.21679771669937065,0.29491602091887154,0
TKT_0085,2025-12-18 14:18:56.096514,18,Low,12,1,3.736990066085532,0,0,0,-0.0855520649645205,-0.1932861400062313,0
TKT_0085,2025-12-19 14:18:56.096514,23,Low,10,1,3.736990066085532,0,0,0,-0.2699140915799981,-0.044019241157002786,0
TKT_0085,2025-12-20 14:18:56.096514,20,Low,23,1,3.736990066085532,0,0,1,0.08462200891335359,0.12084338838666825,0
TKT_0085,2025-12-21 14:18:56.096514,29,Low,7,1,3.736990066085532,0,0,1,0.09143015889901063,0.5583094405070481,0
TKT_0085,2025-12-22 14:18:56.096514,36,Low,13,1,3.736990066085532,0,0,0,0.16167506071753035,0.01104170505698393,0
TKT_0085,2025-12-23 14:18:56.096514,50,Low,11,1,3.736990066085532,0,0,0,0.18015854675887866,-0.2418662089731714,0
TKT_0085,2025-12-24 14:18:56.096514,35,Low,15,1,3.736990066085532,0,1,0,-0.14992868772504708,-0.039444034013551066,0
TKT_0085,2025-12-25 14:18:56.096514,32,Low,20,1,3.736990066085532,0,0,0,0.37493332435064886,0.5587512591908919,0
TKT_0085,2025-12-26 14:18:56.096514,59,Low,5,1,3.736990066085532,0,0,0,0.05706593268391713,0.5529561136737489,0
TKT_0085,2025-12-27 14:18:56.096514,18,Low,13,1,3.736990066085532,0,0,1,-0.014627628795449543,0.053905826256858747,0
TKT_0085,2025-12-28 14:18:56.096514,30,Low,18,1,3.736990066085532,0,0,1,0.157494229984942,-0.10538074567543482,0
TKT_0085,2025-12-29 14:18:56.096514,55,Low,17,1,3.736990066085532,0,1,0,-0.253382577309326,0.3683607021173941,0
TKT_0085,2025-12-30 14:18:56.096514,32,Low,24,1,3.736990066085532,0,0,0,0.3838293234754855,0.016963653698001624,0
TKT_0085,2025-12-31 14:18:56.096514,14,Low,4,1,3.736990066085532,0,0,0,0.09219018042921823,0.578697583826076,0
TKT_0085,2026-01-01 14:18:56.096514,58,Low,8,1,3.736990066085532,0,1,0,-0.36927348343272537,0.27136396966915716,0
TKT_0085,2026-01-02 14:18:56.096514,25,Low,5,1,3.736990066085532,0,0,0,-0.42976269413051893,0.3889557901711698,0
TKT_0085,2026-01-03 14:18:56.096514,15,Low,4,1,3.736990066085532,0,0,1,0.335692587192692,0.4550806621216796,0
TKT_0085,2026-01-04 14:18:56.096514,51,Low,15,1,3.736990066085532,0,0,1,0.39074559184972135,0.28810519824199793,0
TKT_0085,2026-01-05 14:18:56.096514,57,Low,17,1,3.736990066085532,0,0,0,-0.18521437628304205,-0.24765123319039756,0
TKT_0086,2025-12-07 14:18:56.096514,3,Critical,18,2,8.892270386837623,2,0,1,0.012688072328811417,0.3757467603471771,1
TKT_0086,2025-12-08 14:18:56.096514,50,Critical,15,2,8.892270386837623,2,0,0,0.3606518873876169,0.22182322494995227,0
TKT_0086,2025-12-09 14:18:56.096514,29,Critical,10,2,8.892270386837623,2,0,0,0.39539626764344327,-0.2494797733276653,0
TKT_0086,2025-12-10 14:18:56.096514,4,Critical,20,2,8.892270386837623,2,0,0,0.20621298596506554,-0.2660286786670491,1
TKT_0086,2025-12-11 14:18:56.096514,4,Critical,1,2,8.892270386837623,2,0,0,-0.4065460873311221,0.40681944501014394,1
TKT_0086,2025-12-12 14:18:56.096514,44,Critical,1,2,8.892270386837623,2,0,0,-0.08428869085015167,0.4283155104937347,1
TKT_0086,2025-12-13 14:18:56.096514,22,Critical,13,2,8.892270386837623,2,1,1,0.10850461297078651,-0.04537313334710452,0
TKT_0086,2025-12-14 14:18:56.096514,20,Critical,12,2,8.892270386837623,2,0,1,0.07442848300314453,0.395640215718936,1
TKT_0086,2025-12-15 14:18:56.096514,56,Critical,9,2,8.892270386837623,2,0,0,0.2130282022890967,-0.2597218372646121,0
TKT_0086,2025-12-16 14:18:56.096514,1,Critical,22,2,8.892270386837623,2,0,0,-0.3331617655791653,-0.2769145194482298,1
TKT_0086,2025-12-17 14:18:56.096514,29,Critical,1,2,8.892270386837623,2,0,0,-0.36785662183013945,0.2954790066656731,0
TKT_0086,2025-12-18 14:18:56.096514,36,Critical,1,2,8.892270386837623,2,1,0,-0.3329582186618474,0.4176455863427427,1
TKT_0086,2025-12-19 14:18:56.096514,31,Critical,7,2,8.892270386837623,2,0,0,0.36124938518306504,0.5131050471108438,1
TKT_0086,2025-12-20 14:18:56.096514,37,Critical,15,2,8.892270386837623,2,0,1,-0.4508731061081477,0.03474353179936224,0
TKT_0086,2025-12-21 14:18:56.096514,38,Critical,2,2,8.892270386837623,2,0,1,-0.23233324023055735,0.6115968865602741,1
TKT_0086,2025-12-22 14:18:56.096514,19,Critical,2,2,8.892270386837623,2,0,0,-0.19977288845861363,0.2311094225441555,0
TKT_0086,2025-12-23 14:18:56.096514,36,Critical,19,2,8.892270386837623,2,0,0,-0.3686767502356826,0.5191645000962297,1
TKT_0086,2025-12-24 14:18:56.096514,44,Critical,3,2,8.892270386837623,2,0,0,-0.11837895582339608,0.31803752467695706,1
TKT_0086,2025-12-25 14:18:56.096514,23,Critical,22,2,8.892270386837623,2,0,0,0.40492951698181523,0.2600039892289184,1
TKT_0086,2025-12-26 14:18:56.096514,28,Critical,23,2,8.892270386837623,2,0,0,0.4528038482491732,0.4945522944217055,1
TKT_0086,2025-12-27 14:18:56.096514,14,Critical,14,2,8.892270386837623,2,0,1,0.03662890430180399,0.6579820536090997,1
TKT_0086,2025-12-28 14:18:56.096514,46,Critical,8,2,8.892270386837623,2,0,1,-0.44028909512360936,0.6928634336035524,1
TKT_0086,2025-12-29 14:18:56.096514,16,Critical,20,2,8.892270386837623,2,0,0,-0.14697573064134462,0.6693172032693366,1
TKT_0086,2025-12-30 14:18:56.096514,35,Critical,15,2,8.892270386837623,2,0,0,0.13407706120856555,-0.27588816067360217,0
TKT_0086,2025-12-31 14:18:56.096514,50,Critical,1,2,8.892270386837623,2,0,0,-0.033189093995942054,0.5607266622066305,1
TKT_0086,2026-01-01 14:18:56.096514,3,Critical,5,2,8.892270386837623,2,0,0,-0.3275589207067693,0.5157092700020729,1
TKT_0086,2026-01-02 14:18:56.096514,57,Critical,16,2,8.892270386837623,2,0,0,-0.06069672767200307,0.446082156572893,1
TKT_0086,2026-01-03 14:18:56.096514,47,Critical,12,2,8.892270386837623,2,0,1,0.1342279988136148,-0.28184203439292116,0
TKT_0086,2026-01-04 14:18:56.096514,53,Critical,6,2,8.892270386837623,2,0,1,0.4021761599774838,0.20834717490734317,0
TKT_0086,2026-01-05 14:18:56.096514,1,Critical,22,2,8.892270386837623,2,0,0,0.24242051187139824,0.648975664964901,1
TKT_0087,2025-12-07 14:18:56.096514,31,Critical,24,2,3.789369183062498,0,0,1,0.2861006466076711,-0.17844923926908945,1
TKT_0087,2025-12-08 14:18:56.096514,28,Critical,17,2,3.789369183062498,0,0,0,-0.4157078115625865,0.32003160767823474,1
TKT_0087,2025-12-09 14:18:56.096514,49,Critical,2,2,3.789369183062498,0,0,0,-0.485771776270834,0.48209001462360984,1
TKT_0087,2025-12-10 14:18:56.096514,41,Critical,21,2,3.789369183062498,0,0,0,0.23952443426722447,0.1335451231573596,1
TKT_0087,2025-12-11 14:18:56.096514,19,Critical,16,2,3.789369183062498,0,0,0,-0.3215159256529152,0.45688360765303543,1
TKT_0087,2025-12-12 14:18:56.096514,50,Critical,13,2,3.789369183062498,0,1,0,-0.42812474629137554,0.27944841924868974,0
TKT_0087,2025-12-13 14:18:56.096514,46,Critical,12,2,3.789369183062498,0,0,1,-0.001485539010942949,0.05000696431067991,0
TKT_0087,2025-12-14 14:18:56.096514,14,Critical,17,2,3.789369183062498,0,0,1,-0.014179441139600901,-0.2140262647207884,1
TKT_0087,2025-12-15 14:18:56.096514,15,Critical,1,2,3.789369183062498,0,0,0,0.4436336706484948,0.39346690596402717,1
TKT_0087,2025-12-16 14:18:56.096514,42,Critical,10,2,3.789369183062498,0,0,0,0.10021861106196939,0.6769710546262608,1
TKT_0087,2025-12-17 14:18:56.096514,9,Critical,15,2,3.789369183062498,0,0,0,-0.30055966298678005,0.3338154062299448,1
TKT_0087,2025-12-18 14:18:56.096514,39,Critical,22,2,3.789369183062498,0,0,0,-0.17416998006260553,-0.06238579980535747,1
TKT_0087,2025-12-19 14:18:56.096514,48,Critical,22,2,3.789369183062498,0,0,0,0.24441471403556736,0.5343778636564078,1
TKT_0087,2025-12-20 14:18:56.096514,48,Critical,4,2,3.789369183062498,0,0,1,-0.3717700526962259,-0.03481912486967714,0
TKT_0087,2025-12-21 14:18:56.096514,36,Critical,21,2,3.789369183062498,0,0,1,-0.011939843730337074,0.6411403351458402,1
TKT_0087,2025-12-22 14:18:56.096514,20,Critical,13,2,3.789369183062498,0,0,0,0.2613886651049474,0.6879753209773702,1
TKT_0087,2025-12-23 14:18:56.096514,5,Critical,6,2,3.789369183062498,0,0,0,-0.27166916340668956,-0.2751906699574342,0
TKT_0087,2025-12-24 14:18:56.096514,16,Critical,22,2,3.789369183062498,0,0,0,0.21038764743829808,0.3611305868257168,1
TKT_0087,2025-12-25 14:18:56.096514,53,Critical,23,2,3.789369183062498,0,0,0,-0.44309851950237844,-0.24750781604697009,1
TKT_0087,2025-12-26 14:18:56.096514,50,Critical,8,2,3.789369183062498,0,1,0,-0.21407955836036807,0.12715768070104377,0
TKT_0087,2025-12-27 14:18:56.096514,58,Critical,23,2,3.789369183062498,0,1,1,-0.08650286293662823,0.12358582687907887,1
TKT_0087,2025-12-28 14:18:56.096514,45,Critical,8,2,3.789369183062498,0,1,1,-0.23293905976063978,0.14014420653793686,0
TKT_0087,2025-12-29 14:18:56.096514,10,Critical,17,2,3.789369183062498,0,0,0,0.3346685217897052,0.2583921163286737,1
TKT_0087,2025-12-30 14:18:56.096514,51,Critical,15,2,3.789369183062498,0,0,0,-0.0372400591060269,0.24379849480460786,0
TKT_0087,2025-12-31 14:18:56.096514,35,Critical,6,2,3.789369183062498,0,0,0,0.3742518766843361,-0.1289891455817716,0
TKT_0087,2026-01-01 14:18:56.096514,19,Critical,13,2,3.789369183062498,0,0,0,-0.02562736002538102,0.05114369055681206,0
TKT_0087,2026-01-02 14:18:56.096514,46,Critical,6,2,3.789369183062498,0,0,0,0.4709753298600602,0.6830804459530004,1
TKT_0087,2026-01-03 14:18:56.096514,17,Critical,24,2,3.789369183062498,0,0,1,0.4006565507683997,0.27023796457704813,1
TKT_0087,2026-01-04 14:18:56.096514,25,Critical,8,2,3.789369183062498,0,0,1,-0.22691854967868164,0.00262228508188872,0
TKT_0087,2026-01-05 14:18:56.096514,44,Critical,23,2,3.789369183062498,0,0,0,0.09379745941542561,-0.09195045177489986,1
TKT_0088,2025-12-07 14:18:56.096514,39,Low,15,0,8.933900053653389,1,0,1,0.26306060376304186,0.3643539526593868,0
TKT_0088,2025-12-08 14:18:56.096514,55,Low,23,0,8.933900053653389,1,0,0,-0.0637243443604335,-0.2557892560642994,0
TKT_0088,2025-12-09 14:18:56.096514,28,Low,3,0,8.933900053653389,1,0,0,-0.43086666418251063,-0.1526355978450888,0
TKT_0088,2025-12-10 14:18:56.096514,46,Low,20,0,8.933900053653389,1,0,0,0.13373200505763683,-0.07770894617044538,0
TKT_0088,2025-12-11 14:18:56.096514,58,Low,7,0,8.933900053653389,1,0,0,-0.452601422068836,0.312722051941757,0
TKT_0088,2025-12-12 14:18:56.096514,51,Low,22,0,8.933900053653389,1,1,0,-0.02490733151263813,-0.07606156669030434,0
TKT_0088,2025-12-13 14:18:56.096514,18,Low,23,0,8.933900053653389,1,0,1,-0.1934009234751245,0.5342778990554558,0
TKT_0088,2025-12-14 14:18:56.096514,7,Low,9,0,8.933900053653389,1,0,1,-0.15233432924113344,-0.18359968216962413,0
TKT_0088,2025-12-15 14:18:56.096514,36,Low,2,0,8.933900053653389,1,0,0,0.14513712393572065,-0.017633932447942813,0
TKT_0088,2025-12-16 14:18:56.096514,25,Low,10,0,8.933900053653389,1,1,0,0.48767112723349215,0.17343490323369354,0
TKT_0088,2025-12-17 14:18:56.096514,23,Low,8,0,8.933900053653389,1,0,0,-0.035129069845656336,0.6515803094398696,0
TKT_0088,2025-12-18 14:18:56.096514,40,Low,9,0,8.933900053653389,1,0,0,0.10210183012734975,0.15496031739301103,0
TKT_0088,2025-12-19 14:18:56.096514,53,Low,17,0,8.933900053653389,1,0,0,0.3606017498602906,-0.28676872080638177,0
TKT_0088,2025-12-20 14:18:56.096514,37,Low,9,0,8.933900053653389,1,1,1,-0.18626474115534608,0.14258902332445872,0
TKT_0088,2025-12-21 14:18:56.096514,3,Low,17,0,8.933900053653389,1,0,1,-0.4723681671440694,0.5339907620990965,0
TKT_0088,2025-12-22 14:18:56.096514,48,Low,4,0,8.933900053653389,1,0,0,-0.3353297374926949,0.2658179928594681,0
