ticket_age_days,assigned_engineer_load,past_sla_breaches,avg_resolution_time,reopen_count,customer_escalations,weekend_flag,workload_trend_7d,resolution_delay_trend,risk_label,priority_encoded,avg_engineer_load_7d,escalations_7d,engineer_load_trend,resolution_delay_trend_7d,risk_label_lag_1,risk_score_proxy,risk_trend_7d
25,10,0,8.933900053653389,1,1,0,0.4876711272334921,0.1734349032336935,0,1,13.285714285714286,2.0,8.0,0.09506153239322711,0.0,0.1,0.1
23,8,0,8.933900053653389,1,0,0,-0.0351290698456563,0.6515803094398696,0,1,11.571428571428571,2.0,-2.0,0.19924571176612924,0.0,0.0,-0.3
40,9,0,8.933900053653389,1,0,0,0.1021018301273497,0.154960317393011,0,1,11.857142857142858,2.0,1.0,0.17670832111630835,0.0,0.0,0.0
53,17,0,8.933900053653389,1,0,0,0.3606017498602906,-0.2867687208063817,0,1,11.142857142857142,1.0,8.0,0.14660729909972586,0.0,0.3,-0.10000000000000003
37,9,0,8.933900053653389,1,1,1,-0.186264741155346,0.1425890233244587,0,1,9.142857142857142,2.0,-8.0,0.09065174542386914,0.0,0.1,-0.19999999999999998
3,17,0,8.933900053653389,1,0,1,-0.4723681671440694,0.5339907620990965,0,1,10.285714285714286,2.0,8.0,0.19316466603368637,0.0,0.3,0.3
48,4,0,8.933900053653389,1,0,0,-0.3353297374926949,0.2658179928594681,0,1,10.571428571428571,2.0,-13.0,0.23365779822045935,0.0,0.0,0.0
8,2,0,8.933900053653389,1,0,0,0.3591821994111084,0.1035227665072294,0,1,9.428571428571429,1.0,-2.0,0.22367035011667877,0.0,0.0,-0.1
58,10,0,8.933900053653389,1,0,0,-0.1169343239142213,0.5716168463288502,0,1,9.714285714285714,1.0,8.0,0.21224699824367604,0.0,0.0,0.0
20,19,0,8.933900053653389,1,1,0,0.4463088992083874,-0.1551013406926539,0,1,11.142857142857142,2.0,9.0,0.16795247566000962,0.0,0.4,0.4
53,22,0,8.933900053653389,1,0,0,-0.3147319778474124,0.6643377682110057,0,1,11.857142857142858,2.0,3.0,0.3038248312339221,0.0,0.5,0.2
15,19,0,8.933900053653389,1,0,1,-0.4811277454093947,-0.1726807377447086,0,1,13.285714285714286,1.0,-3.0,0.25878629393832675,0.0,0.3,0.19999999999999998
27,7,0,8.933900053653389,1,0,1,0.0897796007780784,0.469186789995928,0,1,11.857142857142858,1.0,-12.0,0.24952858363787409,0.0,0.0,-0.3
18,4,0,8.933900053653389,1,0,0,-0.1281970087254642,-0.0559054275073976,0,1,11.857142857142858,1.0,-3.0,0.20356809501403617,0.0,0.0,0.0
47,6,0,8.933900053653389,1,0,0,0.4813771043261948,0.049485182308101,0,1,12.428571428571429,1.0,2.0,0.1958484401284464,0.0,0.0,0.0
26,8,0,8.933900053653389,1,1,0,-0.2581470529352538,0.4982211815880134,0,1,12.142857142857142,2.0,2.0,0.1853633451654697,0.0,0.1,0.1
26,12,0,8.933900053653389,1,0,0,-0.3092456702567361,0.5829754998308971,0,1,11.142857142857142,1.0,4.0,0.2908028938116913,0.0,0.0,-0.4
12,20,0,8.933900053653389,1,0,0,-0.1165371654523075,0.0134133648536701,0,1,10.857142857142858,1.0,8.0,0.1978136933320719,0.0,0.3,-0.2
10,18,0,8.933900053653389,1,0,1,0.2247042751485581,0.0497724568950783,0,1,10.714285714285714,1.0,-2.0,0.22959272113775575,0.0,0.3,0.0
36,4,0,8.933900053653389,1,0,1,0.4808433682238985,0.0562530428988013,0,1,10.285714285714286,1.0,-14.0,0.17060218583816625,0.0,0.0,0.0
53,12,0,8.933900053653389,1,0,0,0.4905949802106567,0.1451110347201281,0,1,11.428571428571429,1.0,8.0,0.19931882329924133,0.0,0.0,0.0
23,20,2,7.597217933772923,2,0,1,0.3831330623274579,0.6705525148851015,0,2,20.0,0.0,0.0,0.6705525148851015,0.0,0.5,0.0
8,18,2,7.597217933772923,2,0,0,-0.4466510054501392,0.5475740297902625,0,2,19.0,0.0,-2.0,0.609063272337682,0.0,0.5,0.0
58,5,2,7.597217933772923,2,0,0,0.3899637051372477,0.5453372225064139,0,2,14.333333333333334,0.0,-13.0,0.5878212557272593,0.0,0.2,0.0
10,4,2,7.597217933772923,2,0,0,0.3227639354673701,0.3754556180232505,0,2,11.75,0.0,-1.0,0.5347298463012571,0.0,0.2,0.0
45,24,2,7.597217933772923,2,0,0,0.0805192766763701,0.2945501011450448,0,2,14.2,0.0,20.0,0.48669389727001466,0.0,0.5,0.0
12,21,2,7.597217933772923,2,0,0,0.26253511205402,-0.0431865189827608,0,2,15.333333333333334,0.0,-3.0,0.39838049456121877,0.0,0.5,0.0
59,20,2,7.597217933772923,2,0,1,-0.4203837486725622,0.2945483826116572,0,2,16.0,0.0,-1.0,0.3835473357112814,0.0,0.5,0.0
4,4,2,7.597217933772923,2,0,1,-0.0510202259361602,0.0299693139446936,0,2,13.714285714285714,0.0,-16.0,0.2920354498626517,0.0,0.0,-0.5
41,23,2,7.597217933772923,2,0,0,0.4629539535753298,0.3348361559792174,0,2,14.428571428571429,0.0,19.0,0.26164432503250235,0.0,0.3,-0.2
15,2,2,7.597217933772923,2,0,0,0.4007258101239834,-0.2011269711236972,0,2,14.0,0.0,-21.0,0.15500658308534362,0.0,0.0,-0.2
22,19,2,7.597217933772923,2,0,0,0.4597749817663185,0.333068609865107,0,2,16.142857142857142,0.0,17.0,0.14895129620560885,0.0,0.3,0.09999999999999998
24,24,2,7.597217933772923,2,0,0,-0.0825254439218338,0.4580735014207992,0,2,16.142857142857142,0.0,5.0,0.17231178195928806,0.0,0.3,-0.2
15,18,2,7.597217933772923,2,0,0,0.1218819638903935,-0.2750290995658688,0,2,15.714285714285714,0.0,-6.0,0.13919141330455834,0.0,0.3,-0.2
37,20,2,7.597217933772923,2,1,1,-0.3993063988961969,0.1236931519996423,0,2,15.714285714285714,1.0,2.0,0.11478352321712766,0.0,0.4,-0.09999999999999998
14,12,2,7.597217933772923,2,1,1,0.3693401079073551,-0.0623012396937711,0,2,16.857142857142858,2.0,-8.0,0.10160201555448985,0.0,0.1,0.1
28,9,2,7.597217933772923,2,0,0,0.4314103277930599,0.3833362812802138,0,2,14.857142857142858,2.0,-3.0,0.10853060488320361,0.0,0.0,-0.3
13,23,2,7.597217933772923,2,0,0,0.3485724095820461,0.1016302083327686,0,2,17.857142857142858,2.0,14.0,0.1517816305198416,0.0,0.3,0.3
52,3,2,7.597217933772923,2,0,0,0.322781364866168,0.2402942426723663,0,2,15.571428571428571,2.0,-20.0,0.13852814949230718,0.0,0.0,-0.3
42,20,2,7.597217933772923,2,0,0,0.4879929924466167,0.4835560166424261,0,2,15.0,2.0,17.0,0.14216850880968246,0.0,0.3,0.0
13,17,2,7.597217933772923,2,0,0,-0.1108769903849697,0.2576423933431586,0,2,14.857142857142858,2.0,-3.0,0.21826443636811496,0.0,0.3,0.0
11,24,2,7.597217933772923,2,0,1,-0.0972676301330338,0.0434305880194931,0,2,15.428571428571429,1.0,7.0,0.2067983557995222,0.0,0.3,-0.10000000000000003
10,13,2,7.597217933772923,2,1,1,0.2229150529229353,0.3894738994067639,0,2,15.571428571428571,1.0,-11.0,0.27133766138531296,0.0,0.1,0.0
57,18,2,7.597217933772923,2,0,0,-0.3633764569012478,0.0476350869762013,0,2,16.857142857142858,1.0,5.0,0.22338034791331116,0.0,0.3,0.3
30,19,2,7.597217933772923,2,0,0,-0.2292662675782675,0.6993351228311153,0,2,16.285714285714285,1.0,1.0,0.3087667642702178,0.0,0.5,0.2
1,17,2,7.597217933772923,2,0,0,0.1762337350404774,0.0409164091920904,0,2,18.285714285714285,1.0,-2.0,0.2802842166301784,0.0,0.3,0.3
54,22,2,7.597217933772923,2,0,0,0.3833682980309119,-0.1396061249938547,0,2,18.571428571428573,1.0,5.0,0.19126105353928113,0.0,0.3,0.0
41,7,2,7.597217933772923,2,0,0,-0.4964633762967754,0.6311311755688491,0,2,17.142857142857142,1.0,-15.0,0.2446165938572369,0.0,0.0,-0.3
55,19,2,7.597217933772923,2,0,1,-0.325890752466765,0.078151613292461,0,2,16.428571428571427,1.0,12.0,0.24957674032480376,0.0,0.3,0.0
7,4,2,7.597217933772923,2,0,1,0.4357968408954528,0.1032294726807958,0,2,15.142857142857142,0.0,-15.0,0.20868467936395116,0.0,0.0,-0.1
23,13,2,7.597217933772923,2,0,0,0.304022789519131,0.4125420091329969,0,2,14.428571428571429,0.0,9.0,0.26081423967206485,0.0,0.0,-0.3
15,16,1,8.545040385340467,2,0,1,0.4714018486086462,-0.2163190117523026,0,1,16.0,0.0,0.0,-0.2163190117523026,0.0,0.3,0.0
8,13,1,8.545040385340467,2,0,0,-0.1070411933633177,0.5514386963311144,0,1,14.5,0.0,-3.0,0.1675598422894059,0.0,0.0,0.0
4,12,1,8.545040385340467,2,0,0,0.0941046382754251,0.4081473345985572,0,1,13.666666666666666,0.0,-1.0,0.24775567305912297,0.0,0.0,0.0
26,4,1,8.545040385340467,2,0,0,-0.4269413539672185,0.1622552428441004,0,1,11.25,0.0,-8.0,0.22638056550536734,0.0,0.0,0.0
52,18,1,8.545040385340467,2,0,0,-0.4569978345554281,-0.1782336224004345,0,1,12.6,0.0,14.0,0.14545772792420697,0.0,0.3,0.0
26,17,1,8.545040385340467,2,0,0,0.2120545336912271,0.5419721187072957,0,1,13.333333333333334,0.0,-1.0,0.2115434597213884,0.0,0.3,0.0
52,14,1,8.545040385340467,2,0,1,0.0245855790735243,-0.0772512297262961,0,1,13.428571428571429,0.0,-3.0,0.17028707551457636,0.0,0.0,0.0
53,20,1,8.545040385340467,2,0,1,0.3485876570308781,0.1140686194404425,0,1,14.0,0.0,6.0,0.21748530854211137,0.0,0.3,0.0
19,22,1,8.545040385340467,2,0,0,-0.3890437389656632,0.043707092135618,0,1,15.285714285714286,0.0,2.0,0.144952222228469,0.0,0.3,0.3
1,12,1,8.545040385340467,2,0,0,0.3880088460026379,0.5083824312394494,0,1,15.285714285714286,0.0,-10.0,0.15927152174859646,0.0,0.0,0.0
31,7,1,8.545040385340467,2,0,0,-0.1336714753012415,-0.2632222072669101,0,1,15.714285714285714,0.0,-5.0,0.09848902887559498,0.0,0.0,0.0
30,3,1,8.545040385340467,2,0,0,0.4479373463796514,0.27188258826611,0,1,13.571428571428571,0.0,-4.0,0.1627913446851013,0.0,0.0,-0.3
54,14,1,8.545040385340467,2,0,0,0.0016298089230941,-0.2767129205574181,0,1,13.142857142857142,0.0,11.0,0.045836339075856505,0.0,0.0,-0.3
39,5,1,8.545040385340467,2,0,1,0.1637667361217,0.1142005543046434,0,1,11.857142857142858,0.0,-9.0,0.0731865939374193,0.0,0.0,0.0
36,24,1,8.545040385340467,2,0,1,0.46146745905101,0.0208813990366433,0,1,12.428571428571429,0.0,19.0,0.05987413387973369,0.0,0.3,0.0
15,17,1,8.545040385340467,2,0,0,0.2589122488870297,-0.0342005780713274,0,1,11.714285714285714,0.0,-7.0,0.048744466707312924,0.0,0.3,0.0
42,17,1,8.545040385340467,2,0,0,-0.2423438231928052,0.6226758285242411,0,1,12.428571428571429,0.0,0.0,0.0650720948908546,0.0,0.3,0.3
47,8,1,8.545040385340467,2,0,0,-0.4452127530750862,0.4033053068633781,0,1,12.571428571428571,0.0,-9.0,0.16029031119518147,0.0,0.0,0.0
36,9,1,8.545040385340467,2,0,0,-0.3328999122343661,-0.2666067951341426,0,1,13.428571428571429,0.0,1.0,0.08336325642371682,0.0,0.0,0.0
21,3,1,8.545040385340467,2,1,0,-0.2610134122443235,-0.0934868350702159,0,1,11.857142857142858,1.0,-6.0,0.10953841149331713,0.0,0.1,0.1
25,3,1,8.545040385340467,2,0,1,0.42880401999779,0.0070001828483339,0,1,11.571428571428571,1.0,0.0,0.09422407271384435,0.0,0.0,0.0
50,23,1,8.545040385340467,2,0,1,-0.2259457925704522,-0.2348071978153089,0,1,11.428571428571429,1.0,20.0,0.0576971303064226,0.0,0.3,0.0
31,7,1,8.545040385340467,2,0,0,-0.0416229608613393,-0.0229544037165775,0,1,10.0,1.0,-16.0,0.059303726642815455,0.0,0.0,-0.3
33,4,1,8.545040385340467,2,0,0,0.0837541887830699,-0.0184257141444697,0,1,8.142857142857142,1.0,-3.0,-0.032282208024143236,0.0,0.0,-0.3
16,23,1,8.545040385340467,2,0,0,0.1991774314615728,-0.2775076703644595,0,1,10.285714285714286,1.0,19.0,-0.1295412047709772,0.0,0.3,0.3
12,6,1,8.545040385340467,2,0,0,0.3359844490934748,-0.1772895560698188,0,1,9.857142857142858,1.0,-17.0,-0.11678159919035949,0.0,0.0,0.0
8,22,1,8.545040385340467,2,0,0,0.385523838753197,0.5865866010603435,0,1,12.571428571428571,0.0,16.0,-0.01962825117170814,0.0,0.3,0.19999999999999998
10,15,1,8.545040385340467,2,0,1,0.0263987958652733,0.378360089782902,0,1,14.285714285714286,0.0,-7.0,0.033423164104658724,0.0,0.0,0.0
50,10,1,8.545040385340467,2,0,1,0.0009386917498944,0.6511462314054133,0,1,12.428571428571429,0.0,-5.0,0.15998793970761901,0.0,0.0,-0.3
29,4,1,8.545040385340467,2,0,0,-0.4456338215598162,-0.1314794078562406,0,1,12.0,0.0,-6.0,0.14448436768766712,0.0,0.0,0.0
31,21,0,4.426259821096096,2,0,1,0.4137962594266289,-0.0842250035573106,0,2,21.0,0.0,0.0,-0.0842250035573106,0.0,0.3,0.0
26,6,0,4.426259821096096,2,0,0,0.3330569412642136,0.3881138762610555,0,2,13.5,0.0,-15.0,0.15194443635187244,0.0,0.0,0.0
14,17,0,4.426259821096096,2,0,0,0.2481452691031411,0.6922485791555752,0,2,14.666666666666666,0.0,11.0,0.33204581728644006,0.0,0.5,0.0
48,18,0,4.426259821096096,2,0,0,-0.3276881627025504,-0.1841528474026615,0,2,15.5,0.0,1.0,0.20299615111416466,0.0,0.3,0.0
3,2,0,4.426259821096096,2,0,0,-0.4196835520547549,0.5869870695233199,0,2,12.8,0.0,-16.0,0.2797943347959957,0.0,0.0,0.0
31,9,0,4.426259821096096,2,0,0,-0.2177714038818888,0.512904830752799,0,2,12.166666666666666,0.0,7.0,0.31864608412212964,0.0,0.2,0.0
38,12,0,4.426259821096096,2,0,1,-0.1711547117910103,0.3534889320582475,0,2,12.142857142857142,0.0,3.0,0.3236236338272893,0.0,0.2,0.0
57,5,0,4.426259821096096,2,0,1,0.2721525048074646,0.6280087417745539,0,2,9.857142857142858,0.0,-7.0,0.42537131173184134,0.0,0.2,-0.09999999999999998
9,23,0,4.426259821096096,2,0,0,-0.0357335797140603,0.6271748377359889,0,2,12.285714285714286,0.0,18.0,0.45952287765683186,0.0,0.5,0.5
43,21,0,4.426259821096096,2,0,0,-0.0044908226693617,-0.1933807271945765,0,2,12.857142857142858,0.0,-2.0,0.33300440532109593,0.0,0.5,0.0
23,15,0,4.426259821096096,2,0,0,-0.1178851354904814,0.294409383809073,0,2,12.428571428571429,0.0,-6.0,0.4013704383513437,0.0,0.2,-0.09999999999999998
56,23,0,4.426259821096096,2,0,0,-0.3031882505396929,-0.2841066068599964,0,2,15.428571428571429,0.0,8.0,0.2769284845822985,0.0,0.3,0.3
28,14,0,4.426259821096096,2,0,0,-0.116060776962741,-0.0312725305352091,0,2,16.142857142857142,0.0,-9.0,0.19918886154115448,0.0,0.0,-0.2
57,23,0,4.426259821096096,2,0,1,0.018615031635334,0.4680739858106199,0,2,17.714285714285715,0.0,9.0,0.21555815493435052,0.0,0.3,0.09999999999999998
12,3,0,4.426259821096096,2,0,1,-0.4812156739128181,0.6739354059881948,0,2,17.428571428571427,0.0,-20.0,0.22211910696487067,0.0,0.0,-0.2
53,21,0,4.426259821096096,2,0,0,0.0618506530452985,-0.0355278424630031,0,2,17.142857142857142,0.0,18.0,0.1274472955078718,0.0,0.3,-0.2
11,2,0,4.426259821096096,2,0,0,-0.0926451883705501,0.3988860851170678,0,2,14.428571428571429,0.0,-19.0,0.21205684012382095,0.0,0.0,-0.5
18,21,0,4.426259821096096,2,0,0,-0.2255479497951881,0.5789332184523057,0,2,15.285714285714286,0.0,19.0,0.25270310221571135,0.0,0.3,0.09999999999999998
25,24,0,4.426259821096096,2,1,0,-0.0413391789620123,0.4685751724093984,0,2,15.428571428571429,1.0,3.0,0.3602290706827678,0.0,0.6,0.3
49,1,0,4.426259821096096,2,0,0,0.4944310025427634,-0.2616925331603386,0,2,13.571428571428571,1.0,-23.0,0.3273119274506064,0.0,0.2,0.2
21,22,0,4.426259821096096,2,0,1,-0.4394371565873665,0.5868206673435217,0,2,13.428571428571429,1.0,21.0,0.3442757390981638,0.0,0.5,0.2
49,4,0,4.426259821096096,2,0,1,-0.0706799571458234,0.4544714750022371,0,2,13.571428571428571,1.0,-18.0,0.3129237489573127,0.0,0.2,0.2
33,7,0,4.426259821096096,2,1,0,0.3676440329119999,0.032647635334146,0,2,11.571428571428571,2.0,3.0,0.32266310292833394,0.0,0.30000000000000004,5.551115123125783e-17
47,6,0,4.426259821096096,2,1,0,0.0172867677679265,-0.2256023756280514,0,2,12.142857142857142,3.0,-1.0,0.23345046567903127,0.0,0.1,0.1
43,13,0,4.426259821096096,2,0,0,0.1394246401765709,0.1475089656863399,0,2,11.0,3.0,7.0,0.17181842956960755,0.0,0.0,-0.3
35,17,0,4.426259821096096,2,0,0,0.3930299580859679,0.6558616803747381,0,2,10.0,2.0,4.0,0.19857364499322752,0.0,0.3,-0.3
43,5,0,4.426259821096096,2,0,0,0.4645095559916549,-0.148756661853034,0,2,10.571428571428571,2.0,-12.0,0.21470734089427104,0.0,0.0,-0.2
19,8,0,4.426259821096096,2,0,1,-0.3047266667528392,-0.257521233368199,0,2,8.571428571428571,2.0,3.0,0.09408706936402522,0.0,0.0,-0.5
53,22,0,4.426259821096096,2,0,1,-0.2039179108645497,0.2616161597914549,0,2,11.142857142857142,2.0,14.0,0.0665363100481992,0.0,0.3,0.09999999999999998
20,12,0,4.426259821096096,2,0,0,0.370810424775618,0.5701054583441043,0,2,11.857142857142858,1.0,-10.0,0.1433159990496218,0.0,0.0,-0.30000000000000004
45,17,3,6.774132660085899,1,0,1,0.4919970090148511,-0.1171062276708007,0,2,17.0,0.0,0.0,-0.1171062276708007,0.0,0.3,0.0
3,1,3,6.774132660085899,1,0,0,-0.2749596009558006,0.1767952239003832,0,2,9.0,0.0,-16.0,0.029844498114791257,0.0,0.0,0.0
26,4,3,6.774132660085899,1,0,0,-0.2094364884225447,-0.0221805052946194,0,2,7.333333333333333,0.0,3.0,0.01250283031165437,0.0,0.0,0.0
46,24,3,6.774132660085899,1,0,0,0.0779497408478429,0.2274022871700583,0,2,11.5,0.0,20.0,0.06622769452625535,0.0,0.3,0.0
27,24,3,6.774132660085899,1,0,0,-0.3946661057550357,0.6654856570079339,0,2,14.0,0.0,0.0,0.18607928702259108,0.0,0.3,0.0
39,14,3,6.774132660085899,1,0,0,-0.3383276644462885,-0.0594649134840529,0,2,14.0,0.0,-10.0,0.14515525360481707,0.0,0.0,0.0
2,13,3,6.774132660085899,1,0,1,-0.2784065695605526,0.4566227880899452,0,2,13.857142857142858,0.0,-1.0,0.1896506156741211,0.0,0.0,0.0
36,16,3,6.774132660085899,1,0,1,0.0866333129730163,0.6095173164450527,0,2,13.714285714285714,0.0,3.0,0.293453979119243,0.0,0.3,0.0
55,21,3,6.774132660085899,1,0,0,-0.3693755169234086,-0.0577643399241927,0,2,16.571428571428573,0.0,5.0,0.2599454700014464,0.0,0.3,0.3
46,7,3,6.774132660085899,1,0,0,-0.3009823079850129,0.4869607269854091,0,2,17.0,0.0,-14.0,0.33267993175573624,0.0,0.2,0.2
42,18,3,6.774132660085899,1,1,0,0.0332006643690402,-0.1999353284334666,0,2,16.142857142857142,1.0,11.0,0.27163170095523265,0.0,0.4,0.10000000000000003
7,5,3,6.774132660085899,1,0,0,-0.4066718797301736,-0.1273425989024102,0,2,13.428571428571429,1.0,-13.0,0.15837052153946923,0.0,0.0,-0.3
8,10,3,6.774132660085899,1,0,0,0.3867343919459044,0.3706633160020995,0,2,12.857142857142858,1.0,5.0,0.21981741146606243,0.0,0.0,0.0
48,8,3,6.774132660085899,1,0,1,-0.4694316326523701,0.6698913418817634,0,2,12.142857142857142,1.0,-2.0,0.25028434772203645,0.0,0.0,0.0
57,8,3,6.774132660085899,1,0,1,0.3893047238282184,0.5807485770741894,0,2,11.0,1.0,0.0,0.24617452781191312,0.0,0.0,-0.3
58,20,3,6.774132660085899,1,0,0,-0.3799972503831119,0.2319717344964982,0,2,10.857142857142858,1.0,12.0,0.2875653955862975,0.0,0.3,0.0
28,11,3,6.774132660085899,1,0,0,0.2581292064968449,0.6106125073726052,0,2,11.428571428571429,1.0,-9.0,0.3052299356416113,0.0,0.2,0.0
25,2,3,6.774132660085899,1,0,0,0.4384620531246688,0.4893004491081501,0,2,9.142857142857142,0.0,-9.0,0.40369218957612796,0.0,0.2,-0.2
24,4,3,6.774132660085899,1,0,0,0.2266047643776626,0.4014906155293632,0,2,9.0,0.0,2.0,0.47923979163780983,0.0,0.2,0.2
26,20,3,6.774132660085899,1,0,0,-0.0258398254818746,0.1678627373607823,0,2,10.428571428571429,0.0,16.0,0.450268280403336,0.0,0.5,0.5
44,23,3,6.774132660085899,1,1,1,0.3031241661790386,0.1266739806158047,0,2,12.571428571428571,1.0,3.0,0.37266580022248474,0.0,0.6,0.6
17,2,3,6.774132660085899,1,0,1,-0.0093903116882605,-0.0833133562946072,0,2,11.714285714285714,1.0,-21.0,0.27779980974122803,0.0,0.0,0.0
13,4,3,6.774132660085899,1,0,0,0.2182379949812842,-0.1889027911540095,0,2,9.428571428571429,1.0,2.0,0.2176748775054413,0.0,0.0,-0.3
33,20,3,6.774132660085899,1,0,0,0.0603798601367683,0.0979572772957692,0,2,10.714285714285714,1.0,16.0,0.14443841606589328,0.0,0.3,0.09999999999999998
21,24,3,6.774132660085899,1,0,0,-0.3760608057355605,0.1992115035332667,0,2,13.857142857142858,1.0,4.0,0.10299713812662421,0.0,0.3,0.09999999999999998
17,21,3,6.774132660085899,1,0,0,-0.4329719209624773,0.5957191747480015,0,2,16.285714285714285,1.0,-3.0,0.13074407515785824,0.0,0.3,0.09999999999999998
28,7,3,6.774132660085899,1,0,0,-0.4349540422628594,0.6748725334312431,0,2,14.428571428571429,1.0,-14.0,0.20317404602506692,0.0,0.0,-0.5
13,12,3,6.774132660085899,1,0,1,0.4573168512905521,0.6955480752882526,0,2,12.857142857142858,0.0,5.0,0.28444177383541663,0.0,0.0,-0.6
52,22,3,6.774132660085899,1,0,1,-0.3981093539966041,0.1147643590461992,0,2,15.714285714285714,0.0,10.0,0.31273859031267465,0.0,0.5,0.5
29,21,3,6.774132660085899,1,0,0,0.3838922375411049,0.3157763146976522,0,2,18.142857142857142,0.0,-1.0,0.38483560543434064,0.0,0.5,0.5
12,23,2,1.4320207236711635,2,0,1,0.3230283087957645,-0.0690596407792662,0,1,23.0,0.0,0.0,-0.0690596407792662,0.0,0.3,0.0
25,4,2,1.4320207236711635,2,0,0,0.237315273813097,0.1504409954259332,0,1,13.5,0.0,-19.0,0.0406906773233335,0.0,0.0,0.0
14,24,2,1.4320207236711635,2,0,0,0.093613216569384,0.2180023363965844,0,1,17.0,0.0,20.0,0.0997945636810838,0.0,0.3,0.0
25,17,2,1.4320207236711635,2,0,0,0.1860731554227195,0.1400063185993527,0,1,17.0,0.0,-7.0,0.10984750241065103,0.0,0.3,0.0
27,16,2,1.4320207236711635,2,0,0,0.017907160640286,0.4043860785173763,0,1,16.8,0.0,-1.0,0.16875521763199608,0.0,0.3,0.0
10,14,2,1.4320207236711635,2,1,0,-0.2222843607594273,-0.1121100497274859,0,1,16.333333333333332,1.0,-2.0,0.12194433973874907,0.0,0.1,0.0
53,20,2,1.4320207236711635,2,0,1,-0.3266107191586702,-0.2016145074930307,0,1,16.857142857142858,1.0,6.0,0.07572164727706625,0.0,0.3,0.0
14,12,2,1.4320207236711635,2,0,1,-0.343626387466693,0.3838839734462702,0,1,15.285714285714286,1.0,-8.0,0.1404278778807143,0.0,0.0,-0.3
43,16,2,1.4320207236711635,2,0,0,0.3443654912130964,0.5449140850182532,0,1,17.0,1.0,4.0,0.19678117639390288,0.0,0.3,0.3
54,5,2,1.4320207236711635,2,0,0,0.2049703338072058,0.0601316877738744,0,1,14.285714285714286,1.0,-11.0,0.1742282265906586,0.0,0.0,-0.3
12,5,2,1.4320207236711635,2,0,0,-0.1902414367413794,-0.1037843488297047,0,1,12.571428571428571,1.0,0.0,0.13940098838650755,0.0,0.0,-0.3
21,24,2,1.4320207236711635,2,0,0,-0.0778448350725199,0.3186767090688649,0,1,13.714285714285714,1.0,19.0,0.12715679275100591,0.0,0.3,0.0
53,10,2,1.4320207236711635,2,0,0,0.1791974553522796,0.573243945741321,0,1,13.142857142857142,0.0,-14.0,0.22506450638940692,0.0,0.0,-0.1
25,4,2,1.4320207236711635,2,0,1,-0.0689179535165095,0.101335943099426,0,1,10.857142857142858,0.0,-6.0,0.2683431421883293,0.0,0.0,-0.3
9,5,2,1.4320207236711635,2,0,1,0.3075025251138229,0.363556919558561,0,1,9.857142857142858,0.0,1.0,0.265439277347228,0.0,0.0,0.0
55,8,2,1.4320207236711635,2,0,0,0.0728587516185395,0.1015162541846019,0,1,8.714285714285714,0.0,3.0,0.2020967300852778,0.0,0.0,-0.3
28,23,2,1.4320207236711635,2,0,0,-0.3247757076338847,0.4747216226093416,0,1,11.285714285714286,0.0,15.0,0.26132386363320165,0.0,0.3,0.3
4,7,2,1.4320207236711635,2,0,0,-0.3444096756149921,0.6600126572527187,0,1,11.571428571428571,0.0,-16.0,0.37043772164497646,0.0,0.2,0.2
13,22,2,1.4320207236711635,2,1,0,-0.4953555169150112,0.5736686556513313,0,1,11.285714285714286,1.0,15.0,0.40686514258532874,0.0,0.6,0.3
39,18,2,1.4320207236711635,2,1,0,-0.1830547113644145,0.354306321534056,0,1,12.428571428571429,2.0,-4.0,0.37558833912714806,0.0,0.6,0.6
39,3,2,1.4320207236711635,2,0,1,0.2736793464792507,0.2286858536788197,0,1,12.285714285714286,2.0,-15.0,0.3937811834956329,0.0,0.2,0.2
57,9,2,1.4320207236711635,2,0,1,0.369812365813923,0.1489554374782375,0,1,12.857142857142858,2.0,6.0,0.3631238289127295,0.0,0.2,0.2
51,13,2,1.4320207236711635,2,1,0,-0.1708632944439196,0.5859236704168032,0,1,13.571428571428571,3.0,4.0,0.4323248883744725,0.0,0.30000000000000004,0.30000000000000004
18,16,2,1.4320207236711635,2,0,0,0.1242904007832697,-0.2273176844101851,0,1,12.571428571428571,3.0,3.0,0.3320335588002544,0.0,0.5,0.2
43,13,2,1.4320207236711635,2,0,0,-0.4291852986142355,0.1002190955388112,0,1,13.428571428571429,3.0,-3.0,0.25206304998398193,0.0,0.0,-0.2
18,16,2,1.4320207236711635,2,0,0,0.4742425255217365,0.1394925125698636,0,1,12.571428571428571,2.0,3.0,0.19003788668662944,0.0,0.3,-0.3
3,14,2,1.4320207236711635,2,0,0,0.0651732562239374,0.1478913448444631,0,1,12.0,1.0,-2.0,0.16055003287383046,0.0,0.0,-0.6
3,18,2,1.4320207236711635,2,0,1,-0.161320395542969,0.4570118677473603,0,1,14.142857142857142,1.0,4.0,0.19316803488362197,0.0,0.3,0.09999999999999998
15,5,2,1.4320207236711635,2,0,1,0.043543914649442,-0.0617375866600699,0,1,13.571428571428571,1.0,-13.0,0.16306903143529233,0.0,0.0,-0.2
3,23,2,1.4320207236711635,2,0,0,0.1235078099562221,0.0577167649424275,0,1,15.0,0.0,18.0,0.0876109020818101,0.0,0.3,-5.551115123125783e-17
32,11,2,7.537972222966751,1,0,1,0.4832414364723987,0.5084602894771484,1,3,11.0,0.0,0.0,0.5084602894771484,0.0,0.6000000000000001,0.0
